seed,scenario_family,decision_date,budget,latency_days,theta,high_risk_threshold,top_share,base_policy_value,base_stale_regret,base_relative_loss,base_target_overlap,base_missed_at_risk,base_window_miss_rate,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio
43,complaint-heavy,2025-04-16,2640000,3,0.05,0.8,0.15,65603678.76647,-658545.468138,-0.01014,0.909091,0.132184,0.016807,64865542.201892,79591.09644,-1.120859,0.998774,0.131329
43,complaint-heavy,2025-04-16,2640000,3,0.1,0.8,0.15,65603678.76647,-658545.468138,-0.01014,0.909091,0.132184,0.016807,65058804.154175,-113670.855843,-0.827391,1.00175,0.058061
43,complaint-heavy,2025-04-16,2640000,3,0.15,0.8,0.15,65603678.76647,-658545.468138,-0.01014,0.909091,0.132184,0.016807,65281248.433042,-336115.13471,-0.48961,1.005175,0.033178
43,complaint-heavy,2025-04-16,7250000,3,0.05,0.8,0.15,118568012.156347,-1079325.352949,-0.009187,0.842912,0.232,0.005263,116581532.143447,907154.659951,-1.840483,0.992279,0.131329
43,complaint-heavy,2025-04-16,7250000,3,0.1,0.8,0.15,118568012.156347,-1079325.352949,-0.009187,0.842912,0.232,0.005263,117278610.863938,210075.93946,-1.194636,0.998212,0.058061
43,complaint-heavy,2025-04-16,7250000,3,0.15,0.8,0.15,118568012.156347,-1079325.352949,-0.009187,0.842912,0.232,0.005263,117786000.801818,-297313.99842,-0.724537,1.002531,0.033178
43,complaint-heavy,2025-04-16,11530000,3,0.05,0.8,0.15,138186588.68652,128047.691525,0.000926,0.811189,0.215859,0.002579,137944364.896841,370271.481204,-1.891669,0.997323,0.131329
43,complaint-heavy,2025-04-16,11530000,3,0.1,0.8,0.15,138186588.68652,128047.691525,0.000926,0.811189,0.215859,0.002579,138192381.968013,122254.410032,0.045243,0.999116,0.058061
43,complaint-heavy,2025-04-16,11530000,3,0.15,0.8,0.15,138186588.68652,128047.691525,0.000926,0.811189,0.215859,0.002579,138309901.39859,4734.979455,0.963022,0.999966,0.033178
43,complaint-heavy,2025-04-16,2640000,7,0.05,0.8,0.15,65518827.646822,-573694.34849,-0.008834,0.897233,0.149425,0.041667,64510654.217653,434479.080679,-1.757335,0.99331,0.112148
43,complaint-heavy,2025-04-16,2640000,7,0.1,0.8,0.15,65518827.646822,-573694.34849,-0.008834,0.897233,0.149425,0.041667,64369071.187965,576062.110367,-2.004127,0.99113,0.05184
43,complaint-heavy,2025-04-16,2640000,7,0.15,0.8,0.15,65518827.646822,-573694.34849,-0.008834,0.897233,0.149425,0.041667,64819675.434373,125457.863959,-1.218684,0.998068,0.031277
43,complaint-heavy,2025-04-16,7250000,7,0.05,0.8,0.15,117877215.288556,-388528.485158,-0.003307,0.853129,0.214,0.012853,116519545.580887,969141.222511,-3.494389,0.991751,0.112148
43,complaint-heavy,2025-04-16,7250000,7,0.1,0.8,0.15,117877215.288556,-388528.485158,-0.003307,0.853129,0.214,0.012853,117021142.635213,467544.168185,-2.203372,0.996021,0.05184
43,complaint-heavy,2025-04-16,7250000,7,0.15,0.8,0.15,117877215.288556,-388528.485158,-0.003307,0.853129,0.214,0.012853,117517636.065789,-28949.262391,-0.92549,1.000246,0.031277
43,complaint-heavy,2025-04-16,11530000,7,0.05,0.8,0.15,137752926.726265,561709.65178,0.004061,0.821996,0.202643,0.006341,137416205.895668,898430.482377,-0.599457,0.993504,0.112148
43,complaint-heavy,2025-04-16,11530000,7,0.1,0.8,0.15,137752926.726265,561709.65178,0.004061,0.821996,0.202643,0.006341,137571011.847316,743624.530729,-0.323859,0.994624,0.05184
43,complaint-heavy,2025-04-16,11530000,7,0.15,0.8,0.15,137752926.726265,561709.65178,0.004061,0.821996,0.202643,0.006341,137731450.847185,583185.53086,-0.038233,0.995784,0.031277
43,promotion-heavy,2025-04-16,2640000,1,0.05,0.8,0.15,79176672.585005,-200331.894406,-0.002537,0.929104,0.094737,0.015326,78256584.471523,719756.219076,-4.592819,0.990886,0.157422
43,promotion-heavy,2025-04-16,2640000,1,0.1,0.8,0.15,79176672.585005,-200331.894406,-0.002537,0.929104,0.094737,0.015326,78513371.767206,462968.923393,-3.31101,0.994138,0.072231
43,promotion-heavy,2025-04-16,2640000,1,0.15,0.8,0.15,79176672.585005,-200331.894406,-0.002537,0.929104,0.094737,0.015326,78629571.236819,346769.45378,-2.730975,0.995609,0.047693
43,promotion-heavy,2025-04-16,7250000,1,0.05,0.8,0.15,155409927.102201,-4673.441004,-3e-05,0.850192,0.216738,0.005472,152666258.293704,2738995.367493,-587.076804,0.982375,0.157422
43,promotion-heavy,2025-04-16,7250000,1,0.1,0.8,0.15,155409927.102201,-4673.441004,-3e-05,0.850192,0.216738,0.005472,153844078.893819,1561174.767378,-335.052525,0.989954,0.072231
43,promotion-heavy,2025-04-16,7250000,1,0.15,0.8,0.15,155409927.102201,-4673.441004,-3e-05,0.850192,0.216738,0.005472,155021738.365701,383515.295496,-83.062723,0.997532,0.047693
43,promotion-heavy,2025-04-16,11530000,1,0.05,0.8,0.15,193555468.497941,-1702768.817533,-0.008875,0.825408,0.255367,0.002791,190529252.007665,1323447.672743,-1.777233,0.993102,0.157422
43,promotion-heavy,2025-04-16,11530000,1,0.1,0.8,0.15,193555468.497941,-1702768.817533,-0.008875,0.825408,0.255367,0.002791,191340961.398342,511738.282066,-1.300533,0.997333,0.072231
43,promotion-heavy,2025-04-16,11530000,1,0.15,0.8,0.15,193555468.497941,-1702768.817533,-0.008875,0.825408,0.255367,0.002791,192130352.334879,-277652.654471,-0.83694,1.001447,0.047693
43,promotion-heavy,2025-04-16,2640000,3,0.05,0.8,0.15,79584268.141888,-607927.451289,-0.007698,0.925373,0.105263,0.015385,77675714.486151,1300626.204448,-3.139443,0.983531,0.155521
43,promotion-heavy,2025-04-16,2640000,3,0.1,0.8,0.15,79584268.141888,-607927.451289,-0.007698,0.925373,0.105263,0.015385,77790032.914262,1186307.776337,-2.951397,0.984979,0.073959
43,promotion-heavy,2025-04-16,2640000,3,0.15,0.8,0.15,79584268.141888,-607927.451289,-0.007698,0.925373,0.105263,0.015385,78268827.66525,707513.025349,-2.163812,0.991041,0.048212
43,promotion-heavy,2025-04-16,7250000,3,0.05,0.8,0.15,155705210.187492,-299956.526295,-0.00193,0.84379,0.225322,0.005427,152503836.999918,2901416.661279,-10.672791,0.98133,0.155521
43,promotion-heavy,2025-04-16,7250000,3,0.1,0.8,0.15,155705210.187492,-299956.526295,-0.00193,0.84379,0.225322,0.005427,153637034.521768,1768219.139429,-6.894918,0.988622,0.073959
43,promotion-heavy,2025-04-16,7250000,3,0.15,0.8,0.15,155705210.187492,-299956.526295,-0.00193,0.84379,0.225322,0.005427,154873696.902811,531556.758386,-2.772113,0.99658,0.048212
43,promotion-heavy,2025-04-16,11530000,3,0.05,0.8,0.15,192445658.915005,-592959.234597,-0.003091,0.82269,0.249718,0.002782,190221210.424785,1631489.255623,-3.751436,0.991496,0.155521
43,promotion-heavy,2025-04-16,11530000,3,0.1,0.8,0.15,192445658.915005,-592959.234597,-0.003091,0.82269,0.249718,0.002782,191063358.258579,789341.421829,-2.33119,0.995886,0.073959
43,promotion-heavy,2025-04-16,11530000,3,0.15,0.8,0.15,192445658.915005,-592959.234597,-0.003091,0.82269,0.249718,0.002782,191664772.687008,187926.9934,-1.316931,0.99902,0.048212
43,promotion-heavy,2025-04-16,2640000,7,0.05,0.8,0.15,79677170.232249,-700829.54165,-0.008874,0.902985,0.131579,0.049808,78255442.292142,720898.398457,-2.028636,0.990872,0.135822
43,promotion-heavy,2025-04-16,2640000,7,0.1,0.8,0.15,79677170.232249,-700829.54165,-0.008874,0.902985,0.131579,0.049808,78242054.206634,734286.483965,-2.047739,0.990702,0.065492
43,promotion-heavy,2025-04-16,2640000,7,0.15,0.8,0.15,79677170.232249,-700829.54165,-0.008874,0.902985,0.131579,0.049808,78489035.224802,487305.465797,-1.695327,0.99383,0.045965
43,promotion-heavy,2025-04-16,7250000,7,0.05,0.8,0.15,155302231.568454,103022.092743,0.000663,0.850192,0.214592,0.017403,153149139.890678,2256113.770519,-20.89932,0.985482,0.135822
43,promotion-heavy,2025-04-16,7250000,7,0.1,0.8,0.15,155302231.568454,103022.092743,0.000663,0.850192,0.214592,0.017403,153657905.617198,1747348.043999,-15.960906,0.988756,0.065492
43,promotion-heavy,2025-04-16,7250000,7,0.15,0.8,0.15,155302231.568454,103022.092743,0.000663,0.850192,0.214592,0.017403,153938180.403585,1467073.257612,-13.240375,0.99056,0.045965
43,promotion-heavy,2025-04-16,11530000,7,0.05,0.8,0.15,191127036.577608,725663.1028,0.003782,0.828125,0.231638,0.008802,190077265.862436,1775433.817972,-1.446636,0.990746,0.135822
43,promotion-heavy,2025-04-16,11530000,7,0.1,0.8,0.15,191127036.577608,725663.1028,0.003782,0.828125,0.231638,0.008802,190753598.363162,1099101.317246,-0.514617,0.994271,0.065492
43,promotion-heavy,2025-04-16,11530000,7,0.15,0.8,0.15,191127036.577608,725663.1028,0.003782,0.828125,0.231638,0.008802,190934829.796518,917869.88389,-0.264871,0.995216,0.045965
43,dormancy-heavy,2025-04-16,2640000,1,0.05,0.8,0.15,71715998.8796,-1388925.118363,-0.01975,0.889286,0.150754,0.018939,70289218.715922,37855.045315,-1.027255,0.999462,0.125799
43,dormancy-heavy,2025-04-16,2640000,1,0.1,0.8,0.15,71715998.8796,-1388925.118363,-0.01975,0.889286,0.150754,0.018939,70580999.671725,-253925.910488,-0.817178,1.003611,0.055296
43,dormancy-heavy,2025-04-16,2640000,1,0.15,0.8,0.15,71715998.8796,-1388925.118363,-0.01975,0.889286,0.150754,0.018939,71324270.257912,-997196.496675,-0.282037,1.014179,0.033869
43,dormancy-heavy,2025-04-16,7250000,1,0.05,0.8,0.15,131267173.177772,-972894.414141,-0.007467,0.865796,0.20904,0.006203,128981563.414913,1312715.348718,-2.349289,0.989925,0.125799
43,dormancy-heavy,2025-04-16,7250000,1,0.1,0.8,0.15,131267173.177772,-972894.414141,-0.007467,0.865796,0.20904,0.006203,129891728.872449,402549.891182,-1.413765,0.99691,0.055296
43,dormancy-heavy,2025-04-16,7250000,1,0.15,0.8,0.15,131267173.177772,-972894.414141,-0.007467,0.865796,0.20904,0.006203,130463536.076327,-169257.312696,-0.826027,1.001299,0.033869
43,dormancy-heavy,2025-04-16,11530000,1,0.05,0.8,0.15,155710401.559613,-602257.786686,-0.003883,0.875077,0.147715,0.003159,154992641.748997,115502.02393,-1.191782,0.999255,0.125799
43,dormancy-heavy,2025-04-16,11530000,1,0.1,0.8,0.15,155710401.559613,-602257.786686,-0.003883,0.875077,0.147715,0.003159,155690387.373426,-582243.600499,-0.033232,1.003754,0.055296
43,dormancy-heavy,2025-04-16,11530000,1,0.15,0.8,0.15,155710401.559613,-602257.786686,-0.003883,0.875077,0.147715,0.003159,155688556.440502,-580412.667575,-0.036272,1.003742,0.033869
43,dormancy-heavy,2025-04-16,2640000,3,0.05,0.8,0.15,71704060.485725,-1376986.724488,-0.01958,0.857143,0.19598,0.03125,69673296.705955,653777.055282,-1.474788,0.990704,0.130292
43,dormancy-heavy,2025-04-16,2640000,3,0.1,0.8,0.15,71704060.485725,-1376986.724488,-0.01958,0.857143,0.19598,0.03125,70446044.733372,-118970.972135,-0.9136,1.001692,0.059962
43,dormancy-heavy,2025-04-16,2640000,3,0.15,0.8,0.15,71704060.485725,-1376986.724488,-0.01958,0.857143,0.19598,0.03125,70613103.59638,-286029.835143,-0.792278,1.004067,0.038189
43,dormancy-heavy,2025-04-16,7250000,3,0.05,0.8,0.15,131561325.817742,-1267047.054111,-0.009725,0.845606,0.244821,0.00995,128712999.633148,1581279.130483,-2.248003,0.987864,0.130292
43,dormancy-heavy,2025-04-16,7250000,3,0.1,0.8,0.15,131561325.817742,-1267047.054111,-0.009725,0.845606,0.244821,0.00995,129756917.272493,537361.491138,-1.424105,0.995876,0.059962
43,dormancy-heavy,2025-04-16,7250000,3,0.15,0.8,0.15,131561325.817742,-1267047.054111,-0.009725,0.845606,0.244821,0.00995,130522766.245372,-228487.481741,-0.819669,1.001754,0.038189
43,dormancy-heavy,2025-04-16,11530000,3,0.05,0.8,0.15,155611249.68285,-503105.909923,-0.003244,0.861472,0.170032,0.005041,154790379.036358,317764.736569,-1.631606,0.997951,0.130292
43,dormancy-heavy,2025-04-16,11530000,3,0.1,0.8,0.15,155611249.68285,-503105.909923,-0.003244,0.861472,0.170032,0.005041,155467015.071407,-358871.29848,-0.286688,1.002314,0.059962
43,dormancy-heavy,2025-04-16,11530000,3,0.15,0.8,0.15,155611249.68285,-503105.909923,-0.003244,0.861472,0.170032,0.005041,155546732.618328,-438588.845401,-0.128238,1.002828,0.038189
43,dormancy-heavy,2025-04-16,2640000,7,0.05,0.8,0.15,70687970.839776,-360897.078539,-0.005132,0.875,0.170854,0.075188,68485427.512464,1841646.248773,-6.102968,0.973813,0.11353
43,dormancy-heavy,2025-04-16,2640000,7,0.1,0.8,0.15,70687970.839776,-360897.078539,-0.005132,0.875,0.170854,0.075188,69380574.160285,946499.600952,-3.62263,0.986541,0.051668
43,dormancy-heavy,2025-04-16,2640000,7,0.15,0.8,0.15,70687970.839776,-360897.078539,-0.005132,0.875,0.170854,0.075188,69922992.223781,404081.537456,-2.119659,0.994254,0.036979
43,dormancy-heavy,2025-04-16,7250000,7,0.05,0.8,0.15,131029558.321422,-735279.557791,-0.005643,0.849169,0.233522,0.024155,128912236.042683,1382042.720948,-2.879615,0.989393,0.11353
43,dormancy-heavy,2025-04-16,7250000,7,0.1,0.8,0.15,131029558.321422,-735279.557791,-0.005643,0.849169,0.233522,0.024155,129845273.654248,449005.109383,-1.610659,0.996554,0.051668
43,dormancy-heavy,2025-04-16,7250000,7,0.15,0.8,0.15,131029558.321422,-735279.557791,-0.005643,0.849169,0.233522,0.024155,130387705.831342,-93427.067711,-0.872937,1.000717,0.036979
43,dormancy-heavy,2025-04-16,11530000,7,0.05,0.8,0.15,155073139.163383,35004.609544,0.000226,0.843537,0.18491,0.012477,154133376.56558,974767.207347,-26.846824,0.993716,0.11353
43,dormancy-heavy,2025-04-16,11530000,7,0.1,0.8,0.15,155073139.163383,35004.609544,0.000226,0.843537,0.18491,0.012477,154793541.686108,314602.086819,-7.987447,0.997972,0.051668
43,dormancy-heavy,2025-04-16,11530000,7,0.15,0.8,0.15,155073139.163383,35004.609544,0.000226,0.843537,0.18491,0.012477,154854186.44044,253957.332487,-6.254968,0.998363,0.036979
43,seasonal-shift,2025-04-16,2640000,1,0.05,0.8,0.15,73073121.847316,-571182.22516,-0.007878,0.910931,0.125,0.016736,71999630.121375,502309.500781,-1.879421,0.993072,0.147054
43,seasonal-shift,2025-04-16,2640000,1,0.1,0.8,0.15,73073121.847316,-571182.22516,-0.007878,0.910931,0.125,0.016736,71900850.468297,601089.153859,-2.05236,0.991709,0.063936
43,seasonal-shift,2025-04-16,2640000,1,0.15,0.8,0.15,73073121.847316,-571182.22516,-0.007878,0.910931,0.125,0.016736,72513895.031934,-11955.409778,-0.979069,1.000165,0.041472
43,seasonal-shift,2025-04-16,7250000,1,0.05,0.8,0.15,139033919.964977,-581591.58008,-0.004201,0.861361,0.210989,0.005405,136333072.725566,2119255.659331,-4.64389,0.984693,0.147054
43,seasonal-shift,2025-04-16,7250000,1,0.1,0.8,0.15,139033919.964977,-581591.58008,-0.004201,0.861361,0.210989,0.005405,137603662.746763,848665.638134,-2.459212,0.99387,0.063936
43,seasonal-shift,2025-04-16,7250000,1,0.15,0.8,0.15,139033919.964977,-581591.58008,-0.004201,0.861361,0.210989,0.005405,137780318.308057,672010.07684,-2.155467,0.995146,0.041472
43,seasonal-shift,2025-04-16,11530000,1,0.05,0.8,0.15,168579554.093899,-1271145.104734,-0.007598,0.815087,0.258581,0.002786,166872164.284699,436244.704466,-1.34319,0.997393,0.147054
43,seasonal-shift,2025-04-16,11530000,1,0.1,0.8,0.15,168579554.093899,-1271145.104734,-0.007598,0.815087,0.258581,0.002786,167505966.157853,-197557.168688,-0.844583,1.001181,0.063936
43,seasonal-shift,2025-04-16,11530000,1,0.15,0.8,0.15,168579554.093899,-1271145.104734,-0.007598,0.815087,0.258581,0.002786,168141261.646424,-832852.657259,-0.344801,1.004978,0.041472
43,seasonal-shift,2025-04-16,2640000,3,0.05,0.8,0.15,72246767.692134,255171.930022,0.00352,0.910931,0.119048,0.016807,72009061.830828,492877.791328,-0.931552,0.993202,0.144289
43,seasonal-shift,2025-04-16,2640000,3,0.1,0.8,0.15,72246767.692134,255171.930022,0.00352,0.910931,0.119048,0.016807,71978364.869253,523574.752903,-1.051851,0.992778,0.064973
43,seasonal-shift,2025-04-16,2640000,3,0.15,0.8,0.15,72246767.692134,255171.930022,0.00352,0.910931,0.119048,0.016807,72010623.429544,491316.192612,-0.925432,0.993223,0.042163
43,seasonal-shift,2025-04-16,7250000,3,0.05,0.8,0.15,139422352.138731,-970023.753834,-0.007006,0.860077,0.217582,0.005333,136048539.433565,2403788.951332,-3.478072,0.982638,0.144289
43,seasonal-shift,2025-04-16,7250000,3,0.1,0.8,0.15,139422352.138731,-970023.753834,-0.007006,0.860077,0.217582,0.005333,137509338.331132,942990.053765,-1.972131,0.993189,0.064973
43,seasonal-shift,2025-04-16,7250000,3,0.15,0.8,0.15,139422352.138731,-970023.753834,-0.007006,0.860077,0.217582,0.005333,137933446.154139,518882.230758,-1.534917,0.996252,0.042163
43,seasonal-shift,2025-04-16,11530000,3,0.05,0.8,0.15,167678888.017326,-370479.028161,-0.002214,0.815754,0.25286,0.002755,166342493.302474,965915.686691,-3.607207,0.994227,0.144289
43,seasonal-shift,2025-04-16,11530000,3,0.1,0.8,0.15,167678888.017326,-370479.028161,-0.002214,0.815754,0.25286,0.002755,166870476.212555,437932.77661,-2.182072,0.997382,0.064973
43,seasonal-shift,2025-04-16,11530000,3,0.15,0.8,0.15,167678888.017326,-370479.028161,-0.002214,0.815754,0.25286,0.002755,167291183.622192,17225.366973,-1.046495,0.999897,0.042163
43,seasonal-shift,2025-04-16,2640000,7,0.05,0.8,0.15,72003632.510841,498307.111315,0.006873,0.931174,0.089286,0.040816,71457648.056996,1044291.56516,-1.095679,0.985596,0.119751
43,seasonal-shift,2025-04-16,2640000,7,0.1,0.8,0.15,72003632.510841,498307.111315,0.006873,0.931174,0.089286,0.040816,71173933.640167,1328005.981989,-1.665035,0.981683,0.056506
43,seasonal-shift,2025-04-16,2640000,7,0.15,0.8,0.15,72003632.510841,498307.111315,0.006873,0.931174,0.089286,0.040816,71183726.590033,1318213.032123,-1.645383,0.981818,0.038707
43,seasonal-shift,2025-04-16,7250000,7,0.05,0.8,0.15,139494662.640878,-1042334.255981,-0.007528,0.866496,0.204396,0.013072,136713912.531841,1738415.853056,-2.66781,0.987444,0.119751
43,seasonal-shift,2025-04-16,7250000,7,0.1,0.8,0.15,139494662.640878,-1042334.255981,-0.007528,0.866496,0.204396,0.013072,137825037.320765,627291.064132,-1.601814,0.995469,0.056506
43,seasonal-shift,2025-04-16,7250000,7,0.15,0.8,0.15,139494662.640878,-1042334.255981,-0.007528,0.866496,0.204396,0.013072,138623669.75967,-171341.374773,-0.835618,1.001238,0.038707
43,seasonal-shift,2025-04-16,11530000,7,0.05,0.8,0.15,166780181.987913,528227.001252,0.003157,0.823097,0.23913,0.006693,165715684.526035,1592724.46313,-2.015227,0.99048,0.119751
43,seasonal-shift,2025-04-16,11530000,7,0.1,0.8,0.15,166780181.987913,528227.001252,0.003157,0.823097,0.23913,0.006693,166604979.185104,703429.804061,-0.331681,0.995796,0.056506
43,seasonal-shift,2025-04-16,11530000,7,0.15,0.8,0.15,166780181.987913,528227.001252,0.003157,0.823097,0.23913,0.006693,166726250.468943,582158.520222,-0.102099,0.99652,0.038707
43,complaint-heavy,2025-04-23,2640000,1,0.05,0.8,0.15,68231619.084597,-220239.402549,-0.003238,0.917749,0.120805,0.013333,67578760.453401,432619.228647,-2.964313,0.993639,0.141111
43,complaint-heavy,2025-04-23,2640000,1,0.1,0.8,0.15,68231619.084597,-220239.402549,-0.003238,0.917749,0.120805,0.013333,68009723.451355,1656.230693,-1.00752,0.999976,0.058824
43,complaint-heavy,2025-04-23,2640000,1,0.15,0.8,0.15,68231619.084597,-220239.402549,-0.003238,0.917749,0.120805,0.013333,68250484.498738,-239104.81669,0.085659,1.003516,0.035359
43,complaint-heavy,2025-04-23,7250000,1,0.05,0.8,0.15,128319228.007076,-935943.017349,-0.007347,0.855956,0.211009,0.004367,125611015.428626,1772269.561101,-2.893566,0.986087,0.141111
43,complaint-heavy,2025-04-23,7250000,1,0.1,0.8,0.15,128319228.007076,-935943.017349,-0.007347,0.855956,0.211009,0.004367,126369989.213734,1013295.775993,-2.082647,0.992045,0.058824
43,complaint-heavy,2025-04-23,7250000,1,0.15,0.8,0.15,128319228.007076,-935943.017349,-0.007347,0.855956,0.211009,0.004367,127079763.668451,303521.321276,-1.324295,0.997617,0.035359
43,complaint-heavy,2025-04-23,11530000,1,0.05,0.8,0.15,152312910.504054,-790618.191877,-0.005218,0.818741,0.245556,0.002072,150579123.926444,943168.385733,-2.192951,0.993775,0.141111
43,complaint-heavy,2025-04-23,11530000,1,0.1,0.8,0.15,152312910.504054,-790618.191877,-0.005218,0.818741,0.245556,0.002072,151710793.33643,-188501.024253,-0.761578,1.001244,0.058824
43,complaint-heavy,2025-04-23,11530000,1,0.15,0.8,0.15,152312910.504054,-790618.191877,-0.005218,0.818741,0.245556,0.002072,152054911.566042,-532619.253865,-0.326326,1.003515,0.035359
43,complaint-heavy,2025-04-23,2640000,3,0.05,0.8,0.15,68487649.940217,-476270.258169,-0.007003,0.917749,0.120805,0.022222,67570738.47548,440641.206568,-1.925192,0.993521,0.145348
43,complaint-heavy,2025-04-23,2640000,3,0.1,0.8,0.15,68487649.940217,-476270.258169,-0.007003,0.917749,0.120805,0.022222,68093736.071404,-82356.389356,-0.827081,1.001211,0.061105
43,complaint-heavy,2025-04-23,2640000,3,0.15,0.8,0.15,68487649.940217,-476270.258169,-0.007003,0.917749,0.120805,0.022222,68380457.098187,-369077.416139,-0.225067,1.005427,0.037315
43,complaint-heavy,2025-04-23,7250000,3,0.05,0.8,0.15,127754850.815148,-371565.825421,-0.002917,0.842105,0.222477,0.007463,125297846.830805,2085438.158922,-6.612567,0.983629,0.145348
43,complaint-heavy,2025-04-23,7250000,3,0.1,0.8,0.15,127754850.815148,-371565.825421,-0.002917,0.842105,0.222477,0.007463,126172244.843565,1211040.146162,-4.259288,0.990493,0.061105
43,complaint-heavy,2025-04-23,7250000,3,0.15,0.8,0.15,127754850.815148,-371565.825421,-0.002917,0.842105,0.222477,0.007463,126712132.581796,671152.407931,-2.806281,0.994731,0.037315
43,complaint-heavy,2025-04-23,11530000,3,0.05,0.8,0.15,152033996.730479,-511704.418302,-0.003377,0.813269,0.254444,0.003427,150107245.000042,1415047.312135,-3.765361,0.990661,0.145348
43,complaint-heavy,2025-04-23,11530000,3,0.1,0.8,0.15,152033996.730479,-511704.418302,-0.003377,0.813269,0.254444,0.003427,151319589.677515,202702.634662,-1.396132,0.998662,0.061105
43,complaint-heavy,2025-04-23,11530000,3,0.15,0.8,0.15,152033996.730479,-511704.418302,-0.003377,0.813269,0.254444,0.003427,151572742.813736,-50450.501559,-0.901407,1.000333,0.037315
43,complaint-heavy,2025-04-23,2640000,7,0.05,0.8,0.15,68802692.04365,-791312.361602,-0.011635,0.904762,0.14094,0.053333,67576707.384442,434672.297606,-1.549306,0.993609,0.146977
43,complaint-heavy,2025-04-23,2640000,7,0.1,0.8,0.15,68802692.04365,-791312.361602,-0.011635,0.904762,0.14094,0.053333,67660971.507733,350408.174315,-1.442819,0.994848,0.06583
43,complaint-heavy,2025-04-23,2640000,7,0.15,0.8,0.15,68802692.04365,-791312.361602,-0.011635,0.904762,0.14094,0.053333,67884449.701786,126929.980262,-1.160404,0.998134,0.03927
43,complaint-heavy,2025-04-23,7250000,7,0.05,0.8,0.15,127425611.249069,-42326.259342,-0.000332,0.847645,0.21789,0.017467,125237554.883543,2145730.106184,-51.695009,0.983155,0.146977
43,complaint-heavy,2025-04-23,7250000,7,0.1,0.8,0.15,127425611.249069,-42326.259342,-0.000332,0.847645,0.21789,0.017467,125774711.609978,1608573.379749,-39.004147,0.987372,0.06583
43,complaint-heavy,2025-04-23,7250000,7,0.15,0.8,0.15,127425611.249069,-42326.259342,-0.000332,0.847645,0.21789,0.017467,126216289.565666,1166995.424061,-28.571428,0.990839,0.03927
43,complaint-heavy,2025-04-23,11530000,7,0.05,0.8,0.15,151421433.373344,100858.938833,0.000666,0.816005,0.244444,0.008075,149945080.624651,1577211.687526,-14.637798,0.989591,0.146977
43,complaint-heavy,2025-04-23,11530000,7,0.1,0.8,0.15,151421433.373344,100858.938833,0.000666,0.816005,0.244444,0.008075,150775368.32204,746923.990137,-6.40563,0.995071,0.06583
43,complaint-heavy,2025-04-23,11530000,7,0.15,0.8,0.15,151421433.373344,100858.938833,0.000666,0.816005,0.244444,0.008075,151070218.967247,452073.34493,-3.482234,0.997016,0.03927
43,promotion-heavy,2025-04-23,2640000,1,0.05,0.8,0.15,82322792.003731,-554702.319893,-0.006784,0.942857,0.072727,0.012097,80509849.147265,1258240.536573,-3.268317,0.984612,0.164738
43,promotion-heavy,2025-04-23,2640000,1,0.1,0.8,0.15,82322792.003731,-554702.319893,-0.006784,0.942857,0.072727,0.012097,80533959.777728,1234129.90611,-3.224851,0.984907,0.07854
43,promotion-heavy,2025-04-23,2640000,1,0.15,0.8,0.15,82322792.003731,-554702.319893,-0.006784,0.942857,0.072727,0.012097,81228876.157123,539213.526715,-1.972077,0.993406,0.04758
43,promotion-heavy,2025-04-23,7250000,1,0.05,0.8,0.15,166433571.691468,-2341869.703515,-0.014272,0.886236,0.169856,0.004274,162380703.677585,1710998.310368,-1.730612,0.989573,0.164738
43,promotion-heavy,2025-04-23,7250000,1,0.1,0.8,0.15,166433571.691468,-2341869.703515,-0.014272,0.886236,0.169856,0.004274,163528695.549148,563006.438805,-1.240409,0.996569,0.07854
43,promotion-heavy,2025-04-23,7250000,1,0.15,0.8,0.15,166433571.691468,-2341869.703515,-0.014272,0.886236,0.169856,0.004274,165005726.24538,-914024.257427,-0.609703,1.00557,0.04758
43,promotion-heavy,2025-04-23,11530000,1,0.05,0.8,0.15,209106034.990358,-987498.483773,-0.004745,0.832253,0.25,0.002222,205133992.08639,2984544.420195,-4.022328,0.985659,0.164738
43,promotion-heavy,2025-04-23,11530000,1,0.1,0.8,0.15,209106034.990358,-987498.483773,-0.004745,0.832253,0.25,0.002222,206819042.265348,1299494.241237,-2.315946,0.993756,0.07854
43,promotion-heavy,2025-04-23,11530000,1,0.15,0.8,0.15,209106034.990358,-987498.483773,-0.004745,0.832253,0.25,0.002222,208058719.541233,59816.965352,-1.060574,0.999713,0.04758
43,promotion-heavy,2025-04-23,2640000,3,0.05,0.8,0.15,82900493.594394,-1132403.910556,-0.013849,0.930612,0.09697,0.020661,80783434.549612,984655.134226,-1.869526,0.987958,0.170442
43,promotion-heavy,2025-04-23,2640000,3,0.1,0.8,0.15,82900493.594394,-1132403.910556,-0.013849,0.930612,0.09697,0.020661,80905881.961937,862207.721901,-1.761396,0.989455,0.08131
43,promotion-heavy,2025-04-23,2640000,3,0.15,0.8,0.15,82900493.594394,-1132403.910556,-0.013849,0.930612,0.09697,0.020661,81628399.80152,139689.882318,-1.123357,0.998292,0.050024
43,promotion-heavy,2025-04-23,7250000,3,0.05,0.8,0.15,166740362.418709,-2648660.430756,-0.016141,0.875,0.188995,0.007194,162608700.502017,1483001.485936,-1.559906,0.990962,0.170442
