scenario_family,budget,policy_kind,latency_days,block_count,policy_value_mean,policy_value_ci_low,policy_value_ci_high,stale_regret_mean,stale_regret_ci_low,stale_regret_ci_high,relative_loss_mean,relative_loss_ci_low,relative_loss_ci_high,target_overlap_mean,target_overlap_ci_low,target_overlap_ci_high,missed_at_risk_mean,missed_at_risk_ci_low,missed_at_risk_ci_high,window_miss_rate_mean,window_miss_rate_ci_low,window_miss_rate_ci_high,selected_customers_mean,selected_customers_ci_low,selected_customers_ci_high,partial_reopt_optimization_call_ratio_mean,partial_reopt_optimization_call_ratio_ci_low,partial_reopt_optimization_call_ratio_ci_high,partial_reopt_regret_recovery_ratio_mean,partial_reopt_regret_recovery_ratio_ci_low,partial_reopt_regret_recovery_ratio_ci_high,partial_reopt_full_refresh_value_ratio_mean,partial_reopt_full_refresh_value_ratio_ci_low,partial_reopt_full_refresh_value_ratio_ci_high,partial_reopt_target_overlap_mean,partial_reopt_target_overlap_ci_low,partial_reopt_target_overlap_ci_high,partial_reopt_missed_at_risk_mean,partial_reopt_missed_at_risk_ci_low,partial_reopt_missed_at_risk_ci_high,partial_reopt_window_miss_rate_mean,partial_reopt_window_miss_rate_ci_low,partial_reopt_window_miss_rate_ci_high,partial_reopt_relative_loss_mean,partial_reopt_relative_loss_ci_low,partial_reopt_relative_loss_ci_high,partial_reopt_target_overlap_recovery_mean,partial_reopt_target_overlap_recovery_ci_low,partial_reopt_target_overlap_recovery_ci_high,partial_reopt_missed_at_risk_recovery_mean,partial_reopt_missed_at_risk_recovery_ci_low,partial_reopt_missed_at_risk_recovery_ci_high,partial_reopt_window_miss_rate_recovery_mean,partial_reopt_window_miss_rate_recovery_ci_low,partial_reopt_window_miss_rate_recovery_ci_high,random_refresh_full_refresh_value_ratio_mean,random_refresh_full_refresh_value_ratio_ci_low,random_refresh_full_refresh_value_ratio_ci_high,random_refresh_target_overlap_mean,random_refresh_target_overlap_ci_low,random_refresh_target_overlap_ci_high,random_refresh_missed_at_risk_mean,random_refresh_missed_at_risk_ci_low,random_refresh_missed_at_risk_ci_high,random_refresh_window_miss_rate_mean,random_refresh_window_miss_rate_ci_low,random_refresh_window_miss_rate_ci_high,random_refresh_relative_loss_mean,random_refresh_relative_loss_ci_low,random_refresh_relative_loss_ci_high,random_refresh_target_overlap_recovery_mean,random_refresh_target_overlap_recovery_ci_low,random_refresh_target_overlap_recovery_ci_high,random_refresh_missed_at_risk_recovery_mean,random_refresh_missed_at_risk_recovery_ci_low,random_refresh_missed_at_risk_recovery_ci_high,random_refresh_window_miss_rate_recovery_mean,random_refresh_window_miss_rate_recovery_ci_low,random_refresh_window_miss_rate_recovery_ci_high,top_risk_refresh_full_refresh_value_ratio_mean,top_risk_refresh_full_refresh_value_ratio_ci_low,top_risk_refresh_full_refresh_value_ratio_ci_high,top_risk_refresh_target_overlap_mean,top_risk_refresh_target_overlap_ci_low,top_risk_refresh_target_overlap_ci_high,top_risk_refresh_missed_at_risk_mean,top_risk_refresh_missed_at_risk_ci_low,top_risk_refresh_missed_at_risk_ci_high,top_risk_refresh_window_miss_rate_mean,top_risk_refresh_window_miss_rate_ci_low,top_risk_refresh_window_miss_rate_ci_high,top_risk_refresh_relative_loss_mean,top_risk_refresh_relative_loss_ci_low,top_risk_refresh_relative_loss_ci_high,top_risk_refresh_target_overlap_recovery_mean,top_risk_refresh_target_overlap_recovery_ci_low,top_risk_refresh_target_overlap_recovery_ci_high,top_risk_refresh_missed_at_risk_recovery_mean,top_risk_refresh_missed_at_risk_recovery_ci_low,top_risk_refresh_missed_at_risk_recovery_ci_high,top_risk_refresh_window_miss_rate_recovery_mean,top_risk_refresh_window_miss_rate_recovery_ci_low,top_risk_refresh_window_miss_rate_recovery_ci_high,top_value_refresh_full_refresh_value_ratio_mean,top_value_refresh_full_refresh_value_ratio_ci_low,top_value_refresh_full_refresh_value_ratio_ci_high,top_value_refresh_target_overlap_mean,top_value_refresh_target_overlap_ci_low,top_value_refresh_target_overlap_ci_high,top_value_refresh_missed_at_risk_mean,top_value_refresh_missed_at_risk_ci_low,top_value_refresh_missed_at_risk_ci_high,top_value_refresh_window_miss_rate_mean,top_value_refresh_window_miss_rate_ci_low,top_value_refresh_window_miss_rate_ci_high,top_value_refresh_relative_loss_mean,top_value_refresh_relative_loss_ci_low,top_value_refresh_relative_loss_ci_high,top_value_refresh_target_overlap_recovery_mean,top_value_refresh_target_overlap_recovery_ci_low,top_value_refresh_target_overlap_recovery_ci_high,top_value_refresh_missed_at_risk_recovery_mean,top_value_refresh_missed_at_risk_recovery_ci_low,top_value_refresh_missed_at_risk_recovery_ci_high,top_value_refresh_window_miss_rate_recovery_mean,top_value_refresh_window_miss_rate_recovery_ci_low,top_value_refresh_window_miss_rate_recovery_ci_high
seasonal-shift,7250000,base-stale,7,48,158864583.142659,151303369.14161,165801435.697645,-1176106.358635,-1514970.572429,-823517.769368,-0.007433,-0.009593,-0.00557,0.874653,0.868094,0.881783,0.183602,0.172095,0.19551,0.006651,0.005355,0.007928,744.333333,706.618229,784.478125,0.060667,0.057283,0.064911,-3.069222,-3.975347,-2.339139,0.992373,0.990378,0.994252,0.923572,0.916382,0.93071,0.087338,0.075514,0.098671,0.006226,0.004946,0.007414,0.007627,0.005621,0.009482,0.399799,0.369767,0.429987,0.540324,0.503925,0.578992,0.042078,0.012659,0.074224,1.006622,1.004289,1.008677,0.8805,0.874709,0.886639,0.174296,0.164023,0.183986,0.006601,0.005419,0.007944,-0.006622,-0.008529,-0.00484,0.043931,0.036459,0.050892,0.047397,0.039539,0.055655,0.004519,0.000452,0.010649,1.011986,1.009842,1.01423,0.884069,0.876351,0.891637,0.170005,0.157896,0.181856,0.005998,0.004719,0.007428,-0.011986,-0.01414,-0.009776,0.075479,0.063387,0.089345,0.073538,0.060489,0.08866,0.103874,0.045324,0.183928,1.007025,1.005066,1.008735,0.887471,0.880643,0.89554,0.179743,0.169137,0.189163,0.006686,0.005324,0.007957,-0.007025,-0.008804,-0.004876,0.104263,0.082435,0.126159,0.016397,0.000412,0.033606,-0.004344,-0.011715,0.003029
seasonal-shift,7250000,full-refresh,0,48,157688476.784024,149862235.785898,164563007.920487,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,756.916667,718.432292,795.747396,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
seasonal-shift,7250000,stronger-but-stale,3,48,165083400.546107,156559948.008,172748670.860239,-7394923.762083,-8497263.008967,-6358681.880592,-0.04421,-0.050364,-0.038251,0.785385,0.775121,0.795331,0.344738,0.326265,0.363107,0.006135,0.005023,0.007152,692.520833,645.753125,740.494271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,7250000,weaker-but-fresh,0,48,95108654.837348,91229871.412456,98410153.08218,62579821.946676,56206326.371831,68270978.174171,0.385629,0.362509,0.410228,0.715452,0.704971,0.725699,0.01884,0.015119,0.022645,0.0,0.0,0.0,1213.479167,1183.527604,1248.394792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,11530000,base-stale,0,48,205238424.43521,191120641.257683,217617800.002327,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.666667,1298.972917,1445.802083,0.016318,0.014091,0.018774,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,11530000,base-stale,1,48,206542283.687426,194810422.034251,218778713.597403,-1303859.252216,-1656282.201913,-1000468.93053,-0.006208,-0.007721,-0.004927,0.873664,0.866178,0.88026,0.181316,0.170026,0.192265,0.000935,0.00069,0.001181,1350.166667,1274.990625,1425.832292,0.06009,0.055863,0.064873,-1.213443,-1.457034,-0.98362,0.998694,0.997206,1.000237,0.909287,0.902439,0.915651,0.106934,0.097464,0.116919,0.000937,0.000683,0.001201,0.001306,-0.000292,0.002715,0.286957,0.258614,0.314048,0.416325,0.388769,0.444589,0.017811,-0.044298,0.089889,1.005883,1.004701,1.007225,0.880815,0.874958,0.887263,0.171458,0.16212,0.181736,0.000929,0.000684,0.001172,-0.005883,-0.007169,-0.004672,0.054343,0.045457,0.062286,0.052308,0.042468,0.060116,0.000966,-0.029734,0.032447,1.007467,1.006039,1.00901,0.877709,0.87072,0.883926,0.175366,0.16496,0.186474,0.000846,0.000553,0.001121,-0.007467,-0.009006,-0.006095,0.031476,0.02583,0.039022,0.031793,0.024939,0.039762,0.079116,-0.004437,0.175809,1.006383,1.005339,1.007468,0.879773,0.872655,0.886981,0.178238,0.168014,0.187985,0.000954,0.0007,0.001233,-0.006383,-0.007402,-0.005518,0.04867,0.035276,0.066414,0.01357,-0.000102,0.029729,-0.015154,-0.039853,0.00297
seasonal-shift,11530000,base-stale,3,48,206256576.150475,192467436.014001,217237612.764021,-1018151.715265,-1385337.125228,-695440.941198,-0.004373,-0.005833,-0.002817,0.870317,0.863041,0.877881,0.184147,0.173639,0.194674,0.001169,0.000847,0.001524,1358.770833,1289.899479,1427.935417,0.060791,0.056372,0.065166,-2.633472,-4.023856,-1.507078,0.996392,0.995038,0.997868,0.906304,0.899342,0.91353,0.107705,0.098581,0.117078,0.00123,0.000952,0.001557,0.003608,0.002102,0.004979,0.285426,0.253247,0.319668,0.422794,0.390388,0.457887,-0.030366,-0.07127,0.002736,1.00397,1.002453,1.005409,0.877628,0.87114,0.883214,0.173669,0.164924,0.183354,0.00117,0.000852,0.001502,-0.00397,-0.00575,-0.002569,0.054351,0.048944,0.060192,0.055916,0.049381,0.061749,-5.7e-05,-0.000871,0.000782,1.005447,1.003906,1.007041,0.874599,0.866971,0.881256,0.178066,0.168801,0.188816,0.00112,0.000854,0.00148,-0.005447,-0.007077,-0.003915,0.032649,0.027078,0.039447,0.032319,0.026377,0.038522,0.027546,-0.044171,0.114802,1.00449,1.003392,1.005757,0.87588,0.869412,0.882355,0.182435,0.173026,0.193602,0.00119,0.000865,0.00153,-0.00449,-0.005799,-0.003263,0.044257,0.029625,0.057772,0.007349,-0.007863,0.021847,-0.019953,-0.05017,0.001042
seasonal-shift,11530000,base-stale,7,48,205724242.589456,192632563.615133,218348536.526648,-485818.154246,-871577.712356,-37260.920376,-0.001083,-0.003127,0.001,0.865198,0.85828,0.873364,0.186685,0.175625,0.196095,0.003516,0.002871,0.004233,1375.229167,1291.863021,1459.451042,0.060667,0.057058,0.064663,-1.945088,-2.603375,-1.387966,0.993144,0.991342,0.994738,0.900624,0.891119,0.908883,0.112074,0.102067,0.122916,0.003338,0.002699,0.003971,0.006856,0.005325,0.008654,0.277933,0.235798,0.314402,0.406633,0.363081,0.448386,0.032876,0.000931,0.07064,1.001131,0.998969,1.003029,0.873036,0.866751,0.880274,0.175274,0.165935,0.183676,0.003452,0.002719,0.004167,-0.001131,-0.003123,0.000891,0.056171,0.048251,0.064098,0.05907,0.050255,0.069639,0.01252,0.003945,0.026537,1.002575,1.00001,1.005286,0.869821,0.863591,0.876959,0.180396,0.169175,0.189224,0.003142,0.002597,0.003745,-0.002575,-0.004854,0.000169,0.034635,0.028069,0.040365,0.032468,0.026258,0.038396,0.108147,0.042861,0.181351,1.001117,0.999013,1.003054,0.871754,0.864049,0.87923,0.183827,0.175064,0.193089,0.003529,0.00289,0.004248,-0.001117,-0.003305,0.000914,0.052197,0.040249,0.065864,0.012483,-4e-05,0.028124,-0.002638,-0.011081,0.005347
seasonal-shift,11530000,full-refresh,0,48,205238424.43521,192474058.944821,216393659.714334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.666667,1296.975521,1441.733854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
seasonal-shift,11530000,stronger-but-stale,3,48,211144264.029843,198278594.875165,225112569.785712,-5905839.594633,-7239089.70137,-4682300.998542,-0.025213,-0.031019,-0.020323,0.811042,0.803427,0.819321,0.296338,0.275213,0.316145,0.003217,0.002708,0.003929,1313.125,1230.677604,1400.951562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
seasonal-shift,11530000,weaker-but-fresh,0,48,148722070.762352,143583234.429713,154445394.051537,56516353.672858,48452947.907635,65732068.128129,0.252638,0.223818,0.280567,0.756888,0.743351,0.770448,0.012723,0.010221,0.015377,0.0,0.0,0.0,1913.5,1874.859896,1955.998438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
