seed,scenario_family,decision_date,budget,policy_kind,latency_days,policy_value,fresh_policy_value,stale_regret,relative_loss,target_overlap,missed_at_risk,window_miss_rate,selected_customers,partial_reopt_policy_value,partial_reopt_stale_regret,partial_reopt_relative_loss,partial_reopt_target_overlap,partial_reopt_missed_at_risk,partial_reopt_window_miss_rate,partial_reopt_selected_customers,partial_reopt_regret_recovery_ratio,partial_reopt_full_refresh_value_ratio,partial_reopt_optimization_call_ratio,partial_reopt_target_overlap_recovery,partial_reopt_missed_at_risk_recovery,partial_reopt_window_miss_rate_recovery,random_refresh_policy_value,random_refresh_stale_regret,random_refresh_relative_loss,random_refresh_target_overlap,random_refresh_missed_at_risk,random_refresh_window_miss_rate,random_refresh_selected_customers,random_refresh_full_refresh_value_ratio,random_refresh_optimization_call_ratio,random_refresh_target_overlap_recovery,random_refresh_missed_at_risk_recovery,random_refresh_window_miss_rate_recovery,top_risk_refresh_policy_value,top_risk_refresh_stale_regret,top_risk_refresh_relative_loss,top_risk_refresh_target_overlap,top_risk_refresh_missed_at_risk,top_risk_refresh_window_miss_rate,top_risk_refresh_selected_customers,top_risk_refresh_full_refresh_value_ratio,top_risk_refresh_optimization_call_ratio,top_risk_refresh_target_overlap_recovery,top_risk_refresh_missed_at_risk_recovery,top_risk_refresh_window_miss_rate_recovery,top_value_refresh_policy_value,top_value_refresh_stale_regret,top_value_refresh_relative_loss,top_value_refresh_target_overlap,top_value_refresh_missed_at_risk,top_value_refresh_window_miss_rate,top_value_refresh_selected_customers,top_value_refresh_full_refresh_value_ratio,top_value_refresh_optimization_call_ratio,top_value_refresh_target_overlap_recovery,top_value_refresh_missed_at_risk_recovery,top_value_refresh_window_miss_rate_recovery
41,promotion-heavy,2025-03-26,7250000,base-stale,3,115829650.059401,116299663.581879,470013.522478,0.004041,0.845343,0.21813,0.001795,1114,115267618.952033,1032044.629846,0.008874,0.884886,0.147309,0.000885,1130.0,-1.195776,0.991126,0.075579,0.255682,0.324673,0.506964,115977593.95954,322069.622339,0.002769,0.855888,0.20255,0.001797,1113.0,0.997231,0.075579,0.068183,0.071425,-0.001114,116261949.266945,37714.314934,0.000324,0.852373,0.211048,0.000894,1118.0,0.999676,0.075579,0.045455,0.032467,0.50195,115878912.545132,420751.036747,0.003618,0.850615,0.212465,0.001773,1128.0,0.996382,0.075579,0.034088,0.025971,0.012256
41,promotion-heavy,2025-03-26,7250000,stronger-but-stale,3,117156673.738408,116299663.581879,-857010.156529,-0.007369,0.822496,0.260623,0.022381,1117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-03-26,7250000,weaker-but-fresh,0,78846751.606732,116299663.581879,37452911.975147,0.322038,0.727592,0.053824,0.0,1431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-03-26,11530000,base-stale,3,133617364.957707,134329297.191585,711932.233878,0.0053,0.875622,0.115676,0.000986,2028,133369181.783501,960115.408084,0.007147,0.883085,0.073514,0.000493,2030.0,-0.348605,0.992853,0.075579,0.060003,0.364484,0.5,133769234.264203,560062.927382,0.004169,0.885572,0.105946,0.000985,2031.0,0.995831,0.075579,0.079998,0.084114,0.001014,133645191.260028,684105.931557,0.005093,0.879104,0.111351,0.000493,2029.0,0.994907,0.075579,0.027995,0.037389,0.5,133597098.764407,732198.427178,0.005451,0.876119,0.115676,0.000986,2028.0,0.994549,0.075579,0.003996,0.0,0.0
41,promotion-heavy,2025-03-26,11530000,stronger-but-stale,3,134209396.324517,134329297.191585,119900.867068,0.000893,0.861692,0.155676,0.012444,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-03-26,11530000,weaker-but-fresh,0,126131393.738676,134329297.191585,8197903.452909,0.061028,0.866169,0.004324,0.0,2243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,promotion-heavy,2025-03-26,2640000,base-stale,7,57879334.353987,57454972.732981,-424361.621006,-0.007386,0.870056,0.148289,0.070122,328,57009025.125782,445947.607199,0.007762,0.909605,0.087452,0.046921,341.0,-2.050867,0.992238,0.069244,0.304354,0.41026,0.330866,57566909.273271,-111936.54029,-0.001948,0.889831,0.125475,0.068862,334.0,1.001948,0.069244,0.152181,0.153848,0.017969,59325497.09175,-1870524.358769,-0.032556,0.903955,0.114068,0.047904,334.0,1.032556,0.069244,0.260874,0.230772,0.316848,59141652.227315,-1686679.494334,-0.029357,0.898305,0.136882,0.067847,339.0,1.029357,0.069244,0.217394,0.076924,0.032443
41,promotion-heavy,2025-03-26,7250000,base-stale,7,115833995.168123,116299663.581879,465668.413756,0.004004,0.836555,0.228045,0.020444,1125,115451793.772771,847869.809108,0.00729,0.86819,0.168555,0.014273,1121.0,-0.820759,0.99271,0.069244,0.193551,0.26087,0.301849,115926372.467577,373291.114302,0.00321,0.849736,0.211048,0.019538,1126.0,0.99679,0.069244,0.080645,0.074534,0.044316,116050023.743963,249639.837916,0.002147,0.84007,0.223796,0.01421,1126.0,0.997853,0.069244,0.021506,0.018632,0.304931,115720925.483564,578738.098315,0.004976,0.8471,0.212465,0.020052,1147.0,0.995024,0.069244,0.064517,0.06832,0.019174
41,promotion-heavy,2025-03-26,11530000,base-stale,7,132222708.759157,134329297.191585,2106588.432428,0.015682,0.850746,0.140541,0.011143,2064,131884762.046642,2444535.144943,0.018198,0.862687,0.092973,0.007722,2072.0,-0.160424,0.981802,0.069244,0.080005,0.338464,0.307009,132239632.59857,2089664.593015,0.015556,0.859204,0.125405,0.011149,2063.0,0.984444,0.069244,0.056668,0.107698,-0.000538,132373123.747825,1956173.44376,0.014563,0.853234,0.138378,0.007744,2066.0,0.985437,0.069244,0.01667,0.015391,0.305035,132153462.739575,2175834.45201,0.016198,0.850746,0.140541,0.011143,2064.0,0.983802,0.069244,0.0,0.0,0.0
41,promotion-heavy,2025-03-26,2640000,full-refresh,0,57454972.732981,57454972.732981,0.0,0.0,1.0,0.0,0.0,354,57454972.732981,0.0,0.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0,,,0.0,1.0,0.0,0.0,,1.0,,1.0,1.0,1.0
